ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText,IsOutlierRule,OutlierProbability,IsOutlierModel,IsOutlierFinal
SYN-206,Users shall be able to reorder a previous restaurant delivery using no more than 2 taps from the order history screen.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,user shall able reorder previous restaurant delivery using NUM tap order history screen,0,0.012871971762962358,0,0
SYN-207,The SaaS platform shall record structured audit logs capturing user ID action timestamp and affected resource for every write operation.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,saas platform shall record structured audit log capturing user id action timestamp affected resource every write operation,0,0.012227676407867445,0,0
SYN-208,The carpooling API gateway shall sustain 99.9% uptime with automated failover and zero manual intervention required.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,carpooling api gateway shall sustain NUM uptime automated failover zero manual intervention required,0,0.05408699118824449,0,0
SYN-209,The restaurant delivery order service shall queue and replay failed webhook deliveries for up to 24 hours before alerting operations.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,restaurant delivery order service shall queue replay failed webhook delivery NUM hour alerting operation,0,0.016315722397230004,0,0
SYN-210,The SaaS platform shall undergo a GDPR compliance audit annually with all critical findings resolved within 30 days.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,saas platform shall undergo gdpr compliance audit annually critical finding resolved within NUM day,0,0.037933164940574304,0,0
SYN-211,The carpooling passenger app shall maintain visual consistency with a maximum of 3 accent colors and the Inter typeface throughout.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,carpooling passenger app shall maintain visual consistency maximum NUM accent color inter typeface throughout,0,0.027912759143992792,0,0
SYN-212,The fare calculation engine shall be redeployable independently using blue-green switching without touching the matching service.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,fare calculation engine shall redeployable independently using bluegreen switching without touching matching service,0,0.10220503869651032,0,0
SYN-213,The data pipeline web UI shall expose scheduling backfill and log inspection features usable by non-Linux-administrator analysts.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,data pipeline web ui shall expose scheduling backfill log inspection feature usable nonlinuxadministrator analyst,0,0.022498564733286437,0,0
SYN-214,The carpooling map tile service shall deliver an initial 15-kilometer radius load within 1.5 seconds on a 4G connection.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling map tile service shall deliver initial NUM kilometer radius load within NUM second NUM g connection,0,0.027527631469552123,0,0
SYN-215,The SaaS platform shall be built as a hardware-agnostic application deployable without recompilation on any POSIX-compliant host.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,saas platform shall built hardwareagnostic application deployable without recompilation posixcompliant host,0,0.015412343903160349,0,0
SYN-216,The restaurant delivery platform shall auto-provision additional nodes to handle a 20x order volume increase during flash sales.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,restaurant delivery platform shall autoprovision additional node handle NUM x order volume increase flash sale,0,0.02620516158834408,0,0
SYN-217,The platform shall enforce OAuth 2.0 authorization code flow with PKCE for all third-party application integrations.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,platform shall enforce oauth NUM authorization code flow pkce thirdparty application integration,0,0.0502835178280654,0,0
SYN-218,The carpooling onboarding wizard shall achieve a 90% task-completion rate among new users in formal usability testing.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,carpooling onboarding wizard shall achieve NUM taskcompletion rate among new user formal usability testing,0,0.16673226193079393,0,0
SYN-219,The automated pipeline shall expose a queryable lineage API allowing any dataset field to be traced back to its raw source.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,automated pipeline shall expose queryable lineage api allowing dataset field traced back raw source,0,0.1079087004708136,0,0
SYN-220,The SaaS platform shall guarantee 99.8% availability for tenant-facing APIs with monthly downtime not exceeding 87 minutes.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,saas platform shall guarantee NUM availability tenantfacing apis monthly downtime exceeding NUM minute,0,0.05482899560657429,0,0
SYN-221,The data pipeline shall implement redundant nodes across two availability zones maintaining full throughput if one zone fails.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data pipeline shall implement redundant node across two availability zone maintaining full throughput one zone fails,0,0.07248346579535132,0,0
SYN-222,The carpooling platform shall obtain explicit opt-in consent before sharing passenger location history with analytics partners.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling platform shall obtain explicit optin consent sharing passenger location history analytics partner,0,0.036433684336058154,0,0
SYN-223,The restaurant delivery partner portal shall use a clean card-based layout with 8-pixel grid spacing and neutral background tones.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant delivery partner portal shall use clean cardbased layout NUM pixel grid spacing neutral background tone,0,0.04327706746466599,0,0
SYN-224,A developer unfamiliar with the SaaS codebase shall locate and patch a billing bug within 2 hours using inline documentation.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,developer unfamiliar saas codebase shall locate patch billing bug within NUM hour using inline documentation,0,0.0911432167444494,0,0
SYN-225,The carpooling platform shall be operable by a system administrator using only a web-based console without CLI access.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,carpooling platform shall operable system administrator using webbased console without cli access,0,0.0005033174121878391,0,0
SYN-226,The SaaS analytics engine shall process and render a complex multi-join report across 10 million rows in under 3 seconds.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,saas analytics engine shall process render complex multijoin report across NUM million row NUM second,0,0.22517534030209274,0,0
SYN-227,The data pipeline build artifact shall be a Dockerized image deployable without modification to AWS GCP and Azure runtimes.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data pipeline build artifact shall dockerized image deployable without modification aws gcp azure runtimes,0,0.03752305122099879,0,0
SYN-228,The carpooling platform database shall shard the rides table by region and scale writes from 500 to 50000 TPS automatically.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,carpooling platform database shall shard ride table region scale writes NUM NUM tps automatically,0,0.0030373834492147533,0,0
SYN-229,The SaaS platform shall conduct automated OWASP ZAP scans on every CI run blocking merges with high-severity vulnerabilities.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,saas platform shall conduct automated owasp zap scan every ci run blocking merges highseverity vulnerability,0,0.025640674735298626,0,0
SYN-230,The restaurant delivery app shall allow customers to customise an order and add delivery instructions within 3 screen transitions.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant delivery app shall allow customer customise order add delivery instruction within NUM screen transition,0,0.0023016506214349466,0,0
SYN-231,The carpooling platform shall generate an uptime report every 24 hours summarising availability SLA adherence by service.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,carpooling platform shall generate uptime report every NUM hour summarising availability sla adherence service,0,0.005649496402186911,0,0
SYN-232,The restaurant delivery platform shall remain available and serve cached menus during upstream inventory service outages.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,restaurant delivery platform shall remain available serve cached menu upstream inventory service outage,0,0.004957899191534218,0,0
SYN-233,The SaaS application shall use bulkhead isolation so a slow reporting job cannot degrade the core transaction processing path.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,saas application shall use bulkhead isolation slow reporting job degrade core transaction processing path,0,0.06776181127060732,0,0
